% Model,spaceplate_double_3d_PA.mph
% Version,COMSOL 6.2.0.415
% Date,"Aug 5 2025, 16:35"
% Table,Table 4 - Surface Average 2
% freq (Hz),abs(acpr2.p_t)^2 (kg^2/(m^2*s^4))
21230,0.001382241575099675
21235,0.0013788536912114364
21240,0.0013754863527818283
21245,0.0013721394337867577
21250,0.0013688128092506104
21255,0.001365506355235769
21260,0.0013622199488324276
21265,0.0013589534681483185
21270,0.001355706792298567
21275,0.001352479801395801
21280,0.0013492723765404686
21285,0.0013460843998107017
21290,0.0013429157542532168
21295,0.0013397663238735196
21300,0.0013366359936266494
21305,0.0013335246494075624
21310,0.0013304321780429095
21315,0.001327358467280534
21320,0.0013243034057820375
21325,0.0013212668831129692
21330,0.0013182487897343412
21335,0.001315249016994282
21340,0.001312267457118982
21345,0.001309304003204704
21350,0.0013063585492093805
21355,0.001303430989944277
21360,0.0013005212210656957
21365,0.001297629139067456
21370,0.0012947546412725094
21375,0.0012918976258253104
21380,0.0012890579916836804
21385,0.0012862356386118105
21390,0.0012834304671718788
21395,0.0012806423787174717
21400,0.001277871275385331
21405,0.0012751170600886483
21410,0.001272379636509243
21415,0.0012696589090912167
21420,0.0012669547830332641
21425,0.0012642671642816557
21430,0.0012615959595236215
21435,0.001258941076180826
21440,0.001256302422401821
21445,0.0012536799070559878
21450,0.001251073439726978
21455,0.0012484829307055163
21460,0.0012459082909840392
21465,0.001243349432249334
21470,0.0012408062668770353
21475,0.0012382787079247683
21480,0.0012357666691263616
21485,0.0012332700648858017
21490,0.0012307888102710825
21495,0.0012283228210083373
21500,0.0012258720134760478
21505,0.0012234363046990347
21510,0.0012210156123431118
21515,0.0012186098547087468
21520,0.0012162189507263735
21525,0.0012138428199501585
21530,0.0012114813825528147
21535,0.0012091345593199874
21540,0.0012068022716453229
21545,0.0012044844415245446
21550,0.0012021809915511246
21555,0.0011998918449102494
21560,0.001197616925373957
21565,0.0011953561572965684
21570,0.0011931094656092336
21575,0.001190876775814872
21580,0.0011886580139838536
21585,0.001186453106748599
21590,0.001184261981299196
21595,0.0011820845653786971
21600,0.001179920787278033
21605,0.0011777705758322233
21610,0.0011756338604147407
21615,0.0011735105709341027
21620,0.0011714006378285469
21625,0.0011693039920624782
21630,0.0011672205651212472
21635,0.0011651502890073758
21640,0.0011630930962363136
21645,0.0011610489198322221
21650,0.0011590176933235295
21655,0.0011569993507392813
21660,0.0011549938266046645
21665,0.001153001055937311
21670,0.0011510209742432035
21675,0.0011490535175129775
21680,0.001147098622217563
21685,0.0011451562253043323
21690,0.0011432262641950291
21695,0.0011413086767789239
21700,0.0011394034014116808
21705,0.0011375103769109766
21710,0.001135629542552523
21715,0.0011337608380669606
21720,0.0011319042036359425
21725,0.001130059579888819
21730,0.001128226907899339
21735,0.0011264061291817536
21740,0.0011245971856884958
21745,0.001122800019805439
21750,0.0011210145743487535
21755,0.001119240792564304
21760,0.001117478618122449
21765,0.0011157279951108498
21770,0.001113988868038783
21775,0.0011122611818297893
21780,0.0011105448818188352
21785,0.0011088399137500903
21790,0.0011071462237738638
21795,0.0011054637584426835
21800,0.0011037924647094117
21805,0.0011021322899247047
21810,0.0011004831818324733
21815,0.001098845088568006
21820,0.0010972179586562646
21825,0.0010956017410066986
21830,0.0010939963849128903
21835,0.0010924018400483378
21840,0.001090818056465469
21845,0.0010892449845898069
21850,0.0010876825752213664
21855,0.0010861307795281912
21860,0.001084589549048269
21865,0.0010830588356820626
21870,0.0010815385916937567
21875,0.0010800287696193158
21880,0.0010785293226165413
21885,0.0010770402039336911
21890,0.001075561367259833
21895,0.0010740927666356918
21900,0.0010726343564489364
21905,0.001071186091433733
21910,0.0010697479266676808
21915,0.0010683198175696679
21920,0.0010669017198980933
21925,0.0010654935897483125
21930,0.0010640953835502468
21935,0.001062707058067043
21940,0.0010613285703923447
21945,0.0010599598779480485
21950,0.0010586009384837716
21955,0.0010572517100720538
21960,0.0010559121511091807
21965,0.0010545822203117288
21970,0.001053261876714797
21975,0.0010519510796702571
21980,0.001050649788844962
21985,0.001049357964218828
21990,0.0010480755660823224
21995,0.0010468025550357414
22000,0.0010455388919868283
22005,0.0010442845381488017
22010,0.0010430394550390765
22015,0.0010418036044768434
22020,0.0010405769485826106
22025,0.0010393594497748362
22030,0.0010381510707695343
22035,0.0010369517745787932
22040,0.0010357615245073306
22045,0.0010345802841531763
22050,0.0010334080174045834
22055,0.0010322446884389344
22060,0.001031090261721642
22065,0.001029944702003376
22070,0.0010288079743199798
22075,0.0010276800439906848
22080,0.001026560876615584
22085,0.0010254504380750409
22090,0.001024348694528567
22095,0.0010232556124130769
22100,0.0010221711584411483
22105,0.0010210952995997826
22110,0.0010200280031495402
22115,0.001018969236623209
22120,0.0010179189678236904
22125,0.001016877164823044
22130,0.0010158437959621252
22135,0.001014818829847663
22140,0.0010138022353525986
22145,0.001012793981614638
22150,0.001011794038033731
22155,0.0010108023742715388
22160,0.0010098189602483743
22165,0.0010088437661555242
22170,0.0010078767624199876
22175,0.0010069179197603575
22180,0.0010059672091130797
22185,0.0010050246016950275
22190,0.001004090068969575
22195,0.0010031635826540223
22200,0.0010022451147171517
22205,0.0010013346373797484
22210,0.001000432123110795
22215,9.995375446314192E-4
22220,9.986508749056328E-4
22225,9.977720871512702E-4
22230,9.969011548248698E-4
22235,9.960380516356594E-4
22240,9.951827515315217E-4
22245,9.943352287055808E-4
22250,9.93495457593983E-4
22255,9.926634128741465E-4
22260,9.918390694641558E-4
22265,9.910224025220873E-4
22270,9.902133874450474E-4
22275,9.894119998688452E-4
22280,9.88618215666045E-4
22285,9.878320109465654E-4
22290,9.87053362056243E-4
22295,9.862822455755779E-4
22300,9.855186383200757E-4
22305,9.847625173385875E-4
22310,9.840138599132781E-4
22315,9.832726435582083E-4
22320,9.825388460196734E-4
22325,9.818124452741013E-4
22330,9.810934195285765E-4
22335,9.803817472199558E-4
22340,9.796774070137684E-4
22345,9.789803778041451E-4
22350,9.7829063871265E-4
22355,9.77608169087966E-4
22360,9.769329485061864E-4
22365,9.762649567677641E-4
22370,9.756041739000465E-4
22375,9.749505801542691E-4
22380,9.743041560065677E-4
22385,9.73664882156592E-4
22390,9.730327395270125E-4
22395,9.724077092639759E-4
22400,9.717897727351827E-4
22405,9.711789115301475E-4
22410,9.705751074602757E-4
22415,9.699783425571743E-4
22420,9.693885990730922E-4
22425,9.688058594810495E-4
22430,9.682301064722895E-4
22435,9.676613229572471E-4
22440,9.670994920667407E-4
22445,9.665445971479218E-4
22450,9.659966217671818E-4
22455,9.654555497078714E-4
22460,9.649213649717427E-4
22465,9.643940517743654E-4
22470,9.638735945514764E-4
22475,9.633599779545962E-4
22480,9.628531868477072E-4
22485,9.623532063143621E-4
22490,9.618600216520395E-4
22495,9.613736183716586E-4
22500,9.608939822009083E-4
22505,9.604210990820296E-4
22510,9.599549551690666E-4
22515,9.594955368337312E-4
22520,9.590428306588944E-4
22525,9.58596823440729E-4
22530,9.58157502190317E-4
22535,9.577248541308833E-4
22540,9.57298866698563E-4
22545,9.56879527542886E-4
22550,9.564668245251137E-4
22555,9.560607457194903E-4
22560,9.556612794121435E-4
22565,9.552684141014839E-4
22570,9.54882138497836E-4
22575,9.545024415233423E-4
22580,9.541293123117267E-4
22585,9.537627402086218E-4
22590,9.534027147708659E-4
22595,9.530492257669714E-4
22600,9.527022631764598E-4
22605,9.523618171905309E-4
22610,9.520278782112139E-4
22615,9.517004368522122E-4
22620,9.513794839380493E-4
22625,9.510650105029859E-4
22630,9.507570077951775E-4
22635,9.504554672716205E-4
22640,9.501603806015099E-4
22645,9.498717396640182E-4
22650,9.495895365504097E-4
22655,9.493137635622957E-4
22660,9.490444132127505E-4
22665,9.48781478226019E-4
22670,9.485249515371994E-4
22675,9.482748262930721E-4
22680,9.480310958514783E-4
22685,9.477937537818415E-4
22690,9.475627938648428E-4
22695,9.47338210092916E-4
22700,9.471199966699699E-4
22705,9.469081480119222E-4
22710,9.467026587465111E-4
22715,9.465035237134161E-4
22720,9.463107379645792E-4
22725,9.46124296764349E-4
22730,9.459441955892349E-4
22735,9.457704301286417E-4
22740,9.456029962847706E-4
22745,9.454418901727316E-4
22750,9.452871081207471E-4
22755,9.451386466705651E-4
22760,9.449965025773364E-4
22765,9.448606728101618E-4
22770,9.447311545520971E-4
22775,9.446079452003804E-4
22780,9.444910423668471E-4
22785,9.443804438780998E-4
22790,9.442761477755358E-4
22795,9.44178152315988E-4
22800,9.440864559721035E-4
22805,9.440010574316181E-4
22810,9.439219555992762E-4
22815,9.438491495954065E-4
22820,9.437826387578439E-4
22825,9.437224226410461E-4
22830,9.436685010167506E-4
22835,9.436208738751002E-4
22840,9.435795414232689E-4
22845,9.435445040884114E-4
22850,9.435157625137307E-4
22855,9.434933175649635E-4
22860,9.434771703255129E-4
22865,9.434673220986418E-4
22870,9.434637744087469E-4
22875,9.434665290004949E-4
22880,9.434755878399396E-4
22885,9.434909531144337E-4
22890,9.435126272337649E-4
22895,9.435406128299701E-4
22900,9.435749127582363E-4
22905,9.436155300969744E-4
22910,9.436624681484749E-4
22915,9.437157304395696E-4
22920,9.437753207218457E-4
22925,9.438412429722166E-4
22930,9.439135013938357E-4
22935,9.439921004156717E-4
22940,9.440770446940334E-4
22945,9.441683391126187E-4
22950,9.442659887831176E-4
22955,9.443699990458725E-4
22960,9.444803754703364E-4
22965,9.445971238556579E-4
22970,9.44720250231495E-4
22975,9.448497608582317E-4
22980,9.449856622279087E-4
22985,9.451279610646335E-4
22990,9.452766643253907E-4
22995,9.45431779185263E-4
23000,9.455933130996047E-4
23005,9.457612737118176E-4
23010,9.459356689169678E-4
23015,9.461165068455523E-4
23020,9.463037958650992E-4
23025,9.464975445806095E-4
23030,9.4669776183525E-4
23035,9.469044567112775E-4
23040,9.471176385304085E-4
23045,9.473373168548808E-4
23050,9.475635014881933E-4
23055,9.477962024754818E-4
23060,9.480354301049867E-4
23065,9.482811949082084E-4
23070,9.485335076610254E-4
23075,9.487923793844087E-4
23080,9.490578213454264E-4
23085,9.493298450577847E-4
23090,9.496084622829135E-4
23095,9.498936850306707E-4
23100,9.501855255604291E-4
23105,9.504839963816806E-4
23110,9.507891102551707E-4
23115,9.511008801936317E-4
23120,9.514193194629255E-4
23125,9.517444415827788E-4
23130,9.520762603276129E-4
23135,9.524147897279889E-4
23140,9.527600440712596E-4
23145,9.531120379023016E-4
23150,9.534707860249195E-4
23155,9.53836303502957E-4
23160,9.542086056606893E-4
23165,9.545877080846763E-4
23170,9.549736266241537E-4
23175,9.553663773923663E-4
23180,9.557659767678375E-4
23185,9.561724413950632E-4
23190,9.565857881859546E-4
23195,9.570060343207222E-4
23200,9.574331972493073E-4
23205,9.578672946922036E-4
23210,9.583083446417384E-4
23215,9.587563653635691E-4
23220,9.592113753974135E-4
23225,9.59673393558396E-4
23230,9.601424389385496E-4
23235,9.606185309076931E-4
23240,9.61101689114923E-4
23245,9.615919334899508E-4
23250,9.620892842439988E-4
23255,9.625937618716149E-4
23260,9.63105387151704E-4
23265,9.636241811489184E-4
23270,9.641501652150357E-4
23275,9.646833609903837E-4
23280,9.652237904051126E-4
23285,9.657714756808192E-4
23290,9.663264393316687E-4
23295,9.668887041661842E-4
23300,9.674582932884093E-4
23305,9.680352300996569E-4
23310,9.686195382998088E-4
23315,9.692112418889022E-4
23320,9.698103651688439E-4
23325,9.704169327444602E-4
23330,9.710309695258219E-4
23335,9.716525007292288E-4
23340,9.722815518791093E-4
23345,9.72918148809594E-4
23350,9.73562317666248E-4
23355,9.742140849074567E-4
23360,9.748734773066501E-4
23365,9.755405219535765E-4
23370,9.762152462560958E-4
23375,9.768976779424168E-4
23380,9.77587845061999E-4
23385,9.782857759883217E-4
23390,9.789914994200732E-4
23395,9.797050443831402E-4
23400,9.804264402327025E-4
23405,9.8115571665493E-4
23410,9.818929036688538E-4
23415,9.826380316285788E-4
23420,9.833911312250013E-4
23425,9.841522334878123E-4
23430,9.84921369787824E-4
23435,9.856985718385432E-4
23440,9.864838716985773E-4
23445,9.872773017738205E-4
23450,9.88078894818986E-4
23455,9.888886839406338E-4
23460,9.897067025985214E-4
23465,9.905329846083702E-4
23470,9.913675641437655E-4
23475,9.922104757385819E-4
23480,9.930617542891545E-4
23485,9.939214350567333E-4
23490,9.947895536697247E-4
23495,9.956661461259801E-4
23500,9.965512487954157E-4
23505,9.97444898422263E-4
23510,9.983471321275445E-4
23515,9.992579874116407E-4
23520,0.0010001775021567217
23525,0.0010011057146293802
23530,0.0010020426634832456
23535,0.0010029883877613092
23540,0.0010039429268989797
23545,0.0010049063207265212
23550,0.0010058786094716843
23555,0.0010068598337627938
23560,0.001007850034631173
23565,0.0010088492535140516
23570,0.0010098575322576053
23575,0.001010874913119562
23580,0.0010119014387722808
23585,0.0010129371523057355
23590,0.0010139820972303395
23595,0.0010150363174802046
23600,0.0010160998574159877
23605,0.0010171727618281993
23610,0.0010182550759401461
23615,0.0010193468454111094
23620,0.0010204481163399203
23625,0.0010215589352677592
23630,0.0010226793491817736
23635,0.0010238094055182363
23640,0.0010249491521661523
23645,0.0010260986374702563
23650,0.0010272579102351635
23655,0.0010284270197279718
23660,0.0010296060156827964
23665,0.0010307949483038422
23670,0.0010319938682688554
23675,0.0010332028267332582
23680,0.0010344218753336944
23685,0.0010356510661917403
23690,0.0010368904519180383
23695,0.001038140085615606
23700,0.0010394000208844769
23705,0.0010406703118250812
23710,0.001041951013042598
23715,0.0010432421796509749
23720,0.0010445438672769642
23725,0.0010458561320644837
23730,0.001047179030678405
23735,0.0010485126203097184
23740,0.0010498569586789104
23745,0.0010512121040408898
23750,0.0010525781151894237
23755,0.0010539550514615545
23760,0.0010553429727417855
23765,0.0010567419394677461
23770,0.0010581520126336829
23775,0.0010595732537958037
23780,0.0010610057250771748
23785,0.0010624494891722876
23790,0.0010639046093521651
23795,0.0010653711494690657
23800,0.001066849173962241
23805,0.0010683387478618986
23810,0.0010698399367956692
23815,0.0010713528069925995
23820,0.0010728774252898117
23825,0.0010744138591364059
23830,0.0010759621766004374
23835,0.0010775224463725544
23840,0.0010790947377741183
23845,0.0010806791207598721
23850,0.0010822756659266163
23855,0.0010838844445168322
23860,0.0010855055284255083
23865,0.0010871389902060125
23870,0.0010887849030759326
23875,0.00109044334092382
23880,0.0010921143783139094
23885,0.0010937980904939272
23890,0.0010954945534014026
23895,0.001097203843668134
23900,0.001098926038629652
23905,0.0011006612163291711
23910,0.0011024094555261072
23915,0.0011041708357015804
23920,0.0011059454370661922
23925,0.0011077333405665364
23930,0.0011095346278922433
23935,0.0011113493814833278
23940,0.0011131776845370736
23945,0.0011150196210156249
23950,0.001116875275653176
23955,0.0011187447339640662
23960,0.0011206280822493335
23965,0.0011225254076055262
23970,0.0011244367979317187
23975,0.0011263623419379548
23980,0.0011283021291529358
23985,0.001130256249932071
23990,0.0011322247954661656
23995,0.0011342078577894752
24000,0.0011362055297877325
24005,0.0011382179052076174
24010,0.0011402450786647026
24015,0.001142287145652566
24020,0.001144344202551556
24025,0.0011464163466378917
24030,0.0011485036760927843
24035,0.001150606290011703
24040,0.0011527242884138188
24045,0.0011548577722513003
24050,0.0011570068434194624
24055,0.001159171604765881
24060,0.0011613521601006958
24065,0.001163548614206746
24070,0.0011657610728494172
24075,0.0011679896427869653
24080,0.0011702344317813952
24085,0.0011724955486085954
24090,0.0011747731030691952
24095,0.0011770672059995863
24100,0.0011793779692826302
24105,0.0011817055058595063
24110,0.0011840499297398476
24115,0.001186411356014723
24120,0.0011887899008669062
24125,0.0011911856815836042
24130,0.0011935988165680126
24135,0.0011960294253513528
24140,0.0011984776286054944
24145,0.001200943548155211
24150,0.0012034273069907117
24155,0.001205929029280719
24160,0.001208448840385268
24165,0.0012109868668685436
24170,0.001213543236513087
24175,0.0012161180783328937
24180,0.0012187115225861481
24185,0.00122132370079095
24190,0.0012239547457380997
24195,0.0012266047915058006
24200,0.0012292739734740697
24205,0.0012319624283398797
24210,0.001234670294130784
24215,0.0012373977102221774
24220,0.0012401448173504478
24225,0.0012429117576296977
24230,0.0012456986745673642
24235,0.0012485057130799176
24240,0.0012513330195094725
24245,0.0012541807416398512
24250,0.001257049028713253
24255,0.001259938031447555
24260,0.0012628479020533837
24265,0.0012657787942509124
24270,0.0012687308632882471
24275,0.0012717042659590213
24280,0.0012746991606204933
24285,0.0012777157072120754
24290,0.0012807540672737005
24295,0.0012838144039655388
24300,0.0012868968820865083
24305,0.0012900016680938418
24310,0.0012931289301228784
24315,0.0012962788380078542
24320,0.0012994515632665828
24325,0.0013026472792598504
24330,0.001305866161005301
24335,0.001309108385337641
24340,0.0013123741308933704
24345,0.0013156635781347613
24350,0.0013189769093711196
24355,0.0013223143087815854
24360,0.001325675962438231
24365,0.001329062058328354
24370,0.0013324727863799491
24375,0.0013359083384832748
24380,0.0013393689085167404
24385,0.0013428546923712997
24390,0.0013463658879748863
24395,0.0013499026953178986
24400,0.0013534653164797422
24405,0.001357053955653874
24410,0.001360668819174915
24415,0.0013643101155459841
24420,0.0013679780554652027
24425,0.001371672851852971
24430,0.0013753947198827763
24435,0.001379143877005982
24440,0.0013829205429854352
24445,0.0013867249399196321
24450,0.0013905572922761511
24455,0.0013944178269231782
24460,0.001398306773156638
24465,0.0014022243627325774
24470,0.0014061708299024655
24475,0.0014101464114395605
24480,0.001414151346677596
24485,0.0014181858775401631
24490,0.001422250248575916
24495,0.0014263447069928158
24500,0.0014304695026930844
24505,0.0014346248883083871
24510,0.0014388111192360498
24515,0.001443028453675554
24520,0.0014472771526660348
24525,0.0014515574801227259
24530,0.0014558697028768963
24535,0.0014602140907134748
24540,0.001464590916411637
24545,0.0014690004557840822
24550,0.001473442987718453
24555,0.001477918794218068
24560,0.0014824281604450184
24565,0.0014869713747620104
24570,0.0014915487287764173
24575,0.0014961605173843158
24580,0.0015008070388150873
24585,0.0015054885946776367
24590,0.0015102054900060083
24595,0.00151495803330738
24600,0.00151974653660841
24605,0.001524571315506266
24610,0.0015294326892153897
24615,0.0015343309806194181
24620,0.0015392665163228244
24625,0.0015442396267004194
24630,0.0015492506459525157
24635,0.0015542999121579543
24640,0.001559387767326791
24645,0.0015645145574594772
24650,0.0015696806325984276
24655,0.0015748863468911794
24660,0.0015801320586417088
24665,0.0015854181303776142
24670,0.0015907449289021898
24675,0.0015961128253611228
24680,0.0016015221953037298
24685,0.0016069734187451796
24690,0.001612466880231969
24695,0.0016180029689063004
24700,0.0016235820785737425
24705,0.0016292046077711457
24710,0.0016348709598335992
24715,0.0016405815429673212
24720,0.0016463367703191756
24725,0.0016521370600490668
24730,0.001657982835404587
24735,0.0016638745247962107
24740,0.001669812561872518
24745,0.001675797385598556
24750,0.0016818294403354729
24755,0.0016879091759195728
24760,0.0016940370477455638
24765,0.00170021351684889
24770,0.00170643904999073
24775,0.0017127141197442366
24780,0.0017190392045821198
24785,0.0017254147889669933
24790,0.0017318413634405136
24795,0.001738319424717408
24800,0.0017448494757791194
24805,0.0017514320259692
24810,0.0017580675910914868
24815,0.0017647566935097773
24820,0.001771499862247644
24825,0.001778297633093708
24830,0.0017851505487036527
24835,0.0017920591587084857
24840,0.0017990240198237889
24845,0.0018060456959598087
24850,0.0018131247583325892
24855,0.0018202617855830885
24860,0.0018274573638879243
24865,0.0018347120870841206
24870,0.0018420265567872516
24875,0.0018494013825149367
24880,0.0018568371818138757
24885,0.0018643345803896038
24890,0.0018718942122315082
24895,0.001879516719751762
24900,0.0018872027539171812
24905,0.0018949529743893705
24910,0.0019027680496641463
24915,0.0019106486572152469
24920,0.0019185954836409072
24925,0.0019266092248117518
24930,0.0019346905860229576
24935,0.0019428402821497048
24940,0.0019510590378031538
24945,0.001959347587492858
24950,0.0019677066757883763
24955,0.0019761370574884144
24960,0.0019846394977887445
24965,0.001993214772460128
24970,0.0020018636680172435
24975,0.0020105869819065183
24980,0.002019385522685532
24985,0.002028260110214101
24990,0.002037211575842855
24995,0.00204624076260784
25000,0.0020553485254313536
25005,0.002064535731322522
25010,0.002073803259587258
25015,0.002083152002036376
25020,0.002092582863202479
25025,0.0021020967605578766
25030,0.002111694624740869
25035,0.0021213773997831517
25040,0.0021311460433424095
25045,0.002141001526941682
25050,0.0021509448362107934
25055,0.0021609769711352996
25060,0.002171098946309333
25065,0.0021813117911926596
25070,0.002191616550375223
25075,0.002202014283845961
25080,0.002212506067266655
25085,0.0022230929922531575
25090,0.002233776166660468
25095,0.002244556714876017
25100,0.0022554357781172743
25105,0.0022664145147358603
25110,0.002277494100529985
25115,0.002288675729060845
25120,0.0022999606119774364
25125,0.002311349979348228
25130,0.002322845079999459
25135,0.0023344471818602876
25140,0.0023461575723168395
25145,0.0023579775585727885
25150,0.0023699084680177556
25155,0.0023819516486042144
25160,0.0023941084692326586
25165,0.002406380320144423
25170,0.0024187686133240087
25175,0.002431274782910246
25180,0.002443900285615678
25185,0.002456646601156011
25190,0.0024695152326898702
25195,0.002482507707265211
25200,0.0024956255762807766
25205,0.0025088704159526823
25210,0.002522243827795394
25215,0.0025357474391120034
25220,0.00254938290349518
25225,0.0025631519013402824
25230,0.002577056140370429
25235,0.0025910973561723725
25240,0.0026052773127467803
25245,0.002619597803069237
25250,0.0026340606496636034
25255,0.002648667705192342
25260,0.0026634208530579174
25265,0.002678322008013575
25270,0.0026933731168039318
25275,0.00270857615880189
25280,0.0027239331466632666
25285,0.0027394461270222833
25290,0.0027551171811632832
25295,0.0027709484257394676
25300,0.00278694201349866
25305,0.00280310013401715
25310,0.0028194250144726596
25315,0.002835918920423945
25320,0.0028525841565818885
25325,0.002869423067668059
25330,0.0028864380392181594
25335,0.0029036314984618823
25340,0.0029210059151897005
25345,0.0029385638026571508
25350,0.002956307718506453
25355,0.0029742402657180096
25360,0.0029923640935717636
25365,0.003010681898646774
25370,0.0030291964258403795
25375,0.003047910469405464
25380,0.0030668268740301936
25385,0.003085948535932358
25390,0.003105278403984005
25395,0.003124819480870257
25400,0.003144574824267968
25405,0.0031645475480680803
25410,0.0031847408236168597
25415,0.0032051578809974236
25420,0.003225802010333014
25425,0.00324667656315968
25430,0.0032677849537699577
25435,0.003289130660662046
25440,0.00331071722798335
25445,0.003332548267023556
25450,0.003354627457754158
25455,0.003376958550400006
25460,0.003399545367058851
25465,0.0034223918033621675
25470,0.003445501830179959
25475,0.003468879495375432
25480,0.003492528925604864
25485,0.00351645432816599
25490,0.0035406599928999565
25495,0.0035651502941431855
25500,0.0035899296927345667
25505,0.003615002738079134
25510,0.003640374070268208
25515,0.003666048422257851
25520,0.003692030622112437
25525,0.0037183255953075456
25530,0.003744938367099949
25535,0.0037718740649667994
25540,0.0037991379211156705
25545,0.0038267352750483976
25550,0.003854671576217338
25555,0.0038829523868130103
25560,0.00391158338446972
25565,0.003940570365236195
25570,0.003969919246533846
25575,0.003999636070207809
25580,0.00402972700569233
25585,0.0040601983532519426
25590,0.0040910565473516155
25595,0.004122308160057043
25600,0.004153959904624064
25605,0.004186018639139092
25610,0.0042184913702897784
25615,0.004251385257241336
25620,0.004284707615640308
25625,0.004318465921747884
25630,0.004352667816675977
25635,0.004387321110776856
25640,0.0044224337881654295
25645,0.004458014011379623
25650,0.004494070126175331
25655,0.004530610666506695
25660,0.004567644359622987
25665,0.004605180131356748
25670,0.0046432271115763365
25675,0.004681794639793573
25680,0.0047208922709831656
25685,0.004760529781568779
25690,0.004800717175611768
25695,0.004841464691202811
25700,0.004882782807061248
25705,0.0049246822493567806
25710,0.004967173998747131
25715,0.005010269297691376
25720,0.0050539796578541575
25725,0.005098316868113871
25730,0.005143293002373257
25735,0.005188920427982863
25740,0.005235211814326086
25745,0.005282180141709301
25750,0.0053298387105548675
25755,0.005378201150932293
25760,0.005427281432391494
25765,0.005477093874188363
25770,0.005527653155787873
25775,0.005578974327856017
25780,0.005631072823520481
25785,0.005683964470112997
25790,0.005737665501321072
25795,0.005792192569759728
25800,0.00584756275995487
25805,0.0059037936019411385
25810,0.005960903085247274
25815,0.0060189096733294445
25820,0.0060778323187312125
25825,0.006137690478673479
25830,0.006198504131229235
25835,0.006260293792169457
25840,0.0063230805324018275
25845,0.006386885996081492
25850,0.0064517324193887745
25855,0.006517642650110143
25860,0.006584640167906741
25865,0.006652749105330425
25870,0.006721994269782694
25875,0.006792401166235535
25880,0.0068639960208886335
25885,0.00693680580576551
25890,0.0070108582642846055
25895,0.007086181937859424
25900,0.007162806193579325
25905,0.007240761253008967
25910,0.00732007822216301
25915,0.007400789122726294
25920,0.007482926924544493
25925,0.007566525579485757
25930,0.007651620056704398
25935,0.007738246379397449
25940,0.007826441663113094
25945,0.007916244155691157
25950,0.008007693278916652
25955,0.0081008296719644
25960,0.008195695236733396
25965,0.008292333185154642
25970,0.008390788088576517
25975,0.008491105929334473
25980,0.008593334154607625
25985,0.008697521732691478
25990,0.008803719211795005
25995,0.008911978781506277
26000,0.009022354337061571
26005,0.009134901546556322
26010,0.009249677921263173
26015,0.00936674288922198
26020,0.009486157872264298
26025,0.009607986366669163
26030,0.009732294027644221
26035,0.009859148757828543
26040,0.009988620800059458
26045,0.010120782834616013
26050,0.010255710081199618
26055,0.010393480405913235
26060,0.010534174433518305
26065,0.010677875665294802
26070,0.01082467060274167
26075,0.010974648877591418
26080,0.011127903388334236
26085,0.011284530443818788
26090,0.011444629914156639
26095,0.011608305389501614
26100,0.011775664347122093
26105,0.01194681832722094
26110,0.012121883118114267
26115,0.01230097895131415
26120,0.012484230707033148
26125,0.012671768130895825
26130,0.012863726062453649
26135,0.013060244676232288
26140,0.013261469736240549
26145,0.01346755286462938
26150,0.013678651825407652
26155,0.013894930824507613
26160,0.014116560826628878
26165,0.014343719890714621
26170,0.014576593524687724
26175,0.01481537506106902
26180,0.01506026605471423
26185,0.015311476704295304
26190,0.015569226302050746
26195,0.015833743695502934
26200,0.016105267808132016
26205,0.016384048161082826
26210,0.016670345442864224
26215,0.016964432111560353
26220,0.017266593035064434
26225,0.01757712617206657
26230,0.017896343296795156
26235,0.01822457077071755
26240,0.018562150364711212
26245,0.018909440135401683
26250,0.01926681535990941
26255,0.019634669533314556
26260,0.0200134154337341
26265,0.020403486260271025
26270,0.02080533684949411
26275,0.021219444976672983
26280,0.02164631274861728
26285,0.022086468095313217
26290,0.022540466368563532
26295,0.023008892056331318
26300,0.023492360622355376
26305,0.02399152048157536
26310,0.024507055122772653
26315,0.025039685390995454
26320,0.025590171943548116
26325,0.026159317894610772
26330,0.026747971665030915
26335,0.027357030055518032
26340,0.027987441563235526
26345,0.028640209963793278
26350,0.02931639818291193
26355,0.03001713248448947
26360,0.030743607004597908
26365,0.03149708866399221
26370,0.03227892249516672
26375,0.03309053742386148
26380,0.033933452549181446
26385,0.03480928397134052
26390,0.03571975222134963
26395,0.03666669035310677
26400,0.037652052765031384
26405,0.03867792482600911
26410,0.03974653338897503
26415,0.040860258285101696
26420,0.042021644902269346
26425,0.04323341796393121
26430,0.04449849663796227
26435,0.04582001112097968
26440,0.04720132086090015
26445,0.04864603460060492
26450,0.05015803244807081
26455,0.05174149020368699
26460,0.05340090620475844
26465,0.0551411309796195
26470,0.05696740004137048
26475,0.058885370193326715
26480,0.060901159766517964
26485,0.06302139326384469
26490,0.06525325094790618
26495,0.06760452397933084
26500,0.07008367579285221
26505,0.0726999104882079
26510,0.07546324911610555
26515,0.07838461485446237
26520,0.08147592820110681
26525,0.08475021345535177
26530,0.0882217179245454
26535,0.09190604547399027
26540,0.09582030623921757
26545,0.09998328453867934
26550,0.10441562726146887
26555,0.10914005525282577
26560,0.11418160047668593
26565,0.11956787198479375
26570,0.12532935395114567
26575,0.1314997392115656
26580,0.13811630183842924
26585,0.14522031222875967
26590,0.15285749789369243
26595,0.1610785525008953
26600,0.16993969455210572
